instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
22057730,86163,NIFTY28JUN27000CE,NIFTY,0,2028-06-29,27000.0,0.05,25,CE,NFO-OPT,NFO
22057986,86164,NIFTY28JUN27000PE,NIFTY,0,2028-06-29,27000.0,0.05,25,PE,NFO-OPT,NFO
22058242,86165,NIFTY28JUN28000CE,NIFTY,0,2028-06-29,28000.0,0.05,25,CE,NFO-OPT,NFO
22058498,86166,NIFTY28JUN28000PE,NIFTY,0,2028-06-29,28000.0,0.05,25,PE,NFO-OPT,NFO
22058754,86167,NIFTY28JUN29000CE,NIFTY,0,2028-06-29,29000.0,0.05,25,CE,NFO-OPT,NFO
22059010,86168,NIFTY28JUN29000PE,NIFTY,0,2028-06-29,29000.0,0.05,25,PE,NFO-OPT,NFO
17352706,67784,NIFTY28DEC25000CE,NIFTY,0,2028-12-28,25000.0,0.05,25,CE,NFO-OPT,NFO
17352962,67785,NIFTY28DEC25000PE,NIFTY,0,2028-12-28,25000.0,0.05,25,PE,NFO-OPT,NFO
17352194,67782,NIFTY28DEC24000CE,NIFTY,0,2028-12-28,24000.0,0.05,25,CE,NFO-OPT,NFO
17352450,67783,NIFTY28DEC24000PE,NIFTY,0,2028-12-28,24000.0,0.05,25,PE,NFO-OPT,NFO
17353218,67786,NIFTY28DEC26000CE,NIFTY,0,2028-12-28,26000.0,0.05,25,CE,NFO-OPT,NFO
17353474,67787,NIFTY28DEC26000PE,NIFTY,0,2028-12-28,26000.0,0.05,25,PE,NFO-OPT,NFO
17351682,67780,NIFTY28DEC23000CE,NIFTY,0,2028-12-28,23000.0,0.05,25,CE,NFO-OPT,NFO
17351938,67781,NIFTY28DEC23000PE,NIFTY,0,2028-12-28,23000.0,0.05,25,PE,NFO-OPT,NFO
17353730,67788,NIFTY28DEC27000CE,NIFTY,0,2028-12-28,27000.0,0.05,25,CE,NFO-OPT,NFO
17353986,67789,NIFTY28DEC27000PE,NIFTY,0,2028-12-28,27000.0,0.05,25,PE,NFO-OPT,NFO
17351170,67778,NIFTY28DEC22000CE,NIFTY,0,2028-12-28,22000.0,0.05,25,CE,NFO-OPT,NFO
17351426,67779,NIFTY28DEC22000PE,NIFTY,0,2028-12-28,22000.0,0.05,25,PE,NFO-OPT,NFO
17354242,67790,NIFTY28DEC28000CE,NIFTY,0,2028-12-28,28000.0,0.05,25,CE,NFO-OPT,NFO
17354498,67791,NIFTY28DEC28000PE,NIFTY,0,2028-12-28,28000.0,0.05,25,PE,NFO-OPT,NFO
17350658,67776,NIFTY28DEC21000CE,NIFTY,0,2028-12-28,21000.0,0.05,25,CE,NFO-OPT,NFO
17350914,67777,NIFTY28DEC21000PE,NIFTY,0,2028-12-28,21000.0,0.05,25,PE,NFO-OPT,NFO
17354754,67792,NIFTY28DEC29000CE,NIFTY,0,2028-12-28,29000.0,0.05,25,CE,NFO-OPT,NFO
17355010,67793,NIFTY28DEC29000PE,NIFTY,0,2028-12-28,29000.0,0.05,25,PE,NFO-OPT,NFO
17350146,67774,NIFTY28DEC20000CE,NIFTY,0,2028-12-28,20000.0,0.05,25,CE,NFO-OPT,NFO
17350402,67775,NIFTY28DEC20000PE,NIFTY,0,2028-12-28,20000.0,0.05,25,PE,NFO-OPT,NFO
17355266,67794,NIFTY28DEC30000CE,NIFTY,0,2028-12-28,30000.0,0.05,25,CE,NFO-OPT,NFO
17355522,67795,NIFTY28DEC30000PE,NIFTY,0,2028-12-28,30000.0,0.05,25,PE,NFO-OPT,NFO
17349634,67772,NIFTY28DEC19000CE,NIFTY,0,2028-12-28,19000.0,0.05,25,CE,NFO-OPT,NFO
17349890,67773,NIFTY28DEC19000PE,NIFTY,0,2028-12-28,19000.0,0.05,25,PE,NFO-OPT,NFO
22941186,89614,NIFTY29JUN19000CE,NIFTY,0,2029-06-28,19000.0,0.05,25,CE,NFO-OPT,NFO
22941442,89615,NIFTY29JUN19000PE,NIFTY,0,2029-06-28,19000.0,0.05,25,PE,NFO-OPT,NFO
22941698,89616,NIFTY29JUN20000CE,NIFTY,0,2029-06-28,20000.0,0.05,25,CE,NFO-OPT,NFO
22943490,89623,NIFTY29JUN20000PE,NIFTY,0,2029-06-28,20000.0,0.05,25,PE,NFO-OPT,NFO
22943746,89624,NIFTY29JUN21000CE,NIFTY,0,2029-06-28,21000.0,0.05,25,CE,NFO-OPT,NFO
22944002,89625,NIFTY29JUN21000PE,NIFTY,0,2029-06-28,21000.0,0.05,25,PE,NFO-OPT,NFO
22944258,89626,NIFTY29JUN22000CE,NIFTY,0,2029-06-28,22000.0,0.05,25,CE,NFO-OPT,NFO
22944514,89627,NIFTY29JUN22000PE,NIFTY,0,2029-06-28,22000.0,0.05,25,PE,NFO-OPT,NFO
22944770,89628,NIFTY29JUN23000CE,NIFTY,0,2029-06-28,23000.0,0.05,25,CE,NFO-OPT,NFO
22945026,89629,NIFTY29JUN23000PE,NIFTY,0,2029-06-28,23000.0,0.05,25,PE,NFO-OPT,NFO
22945282,89630,NIFTY29JUN24000CE,NIFTY,0,2029-06-28,24000.0,0.05,25,CE,NFO-OPT,NFO
22945538,89631,NIFTY29JUN24000PE,NIFTY,0,2029-06-28,24000.0,0.05,25,PE,NFO-OPT,NFO
22945794,89632,NIFTY29JUN25000CE,NIFTY,0,2029-06-28,25000.0,0.05,25,CE,NFO-OPT,NFO
22946050,89633,NIFTY29JUN25000PE,NIFTY,0,2029-06-28,25000.0,0.05,25,PE,NFO-OPT,NFO
22946306,89634,NIFTY29JUN26000CE,NIFTY,0,2029-06-28,26000.0,0.05,25,CE,NFO-OPT,NFO
22946562,89635,NIFTY29JUN26000PE,NIFTY,0,2029-06-28,26000.0,0.05,25,PE,NFO-OPT,NFO
22946818,89636,NIFTY29JUN27000CE,NIFTY,0,2029-06-28,27000.0,0.05,25,CE,NFO-OPT,NFO
22947074,89637,NIFTY29JUN27000PE,NIFTY,0,2029-06-28,27000.0,0.05,25,PE,NFO-OPT,NFO
22947330,89638,NIFTY29JUN28000CE,NIFTY,0,2029-06-28,28000.0,0.05,25,CE,NFO-OPT,NFO
22947586,89639,NIFTY29JUN28000PE,NIFTY,0,2029-06-28,28000.0,0.05,25,PE,NFO-OPT,NFO
22947842,89640,NIFTY29JUN29000CE,NIFTY,0,2029-06-28,29000.0,0.05,25,CE,NFO-OPT,NFO
22948098,89641,NIFTY29JUN29000PE,NIFTY,0,2029-06-28,29000.0,0.05,25,PE,NFO-OPT,NFO
22948354,89642,NIFTY29JUN30000CE,NIFTY,0,2029-06-28,30000.0,0.05,25,CE,NFO-OPT,NFO
22948610,89643,NIFTY29JUN30000PE,NIFTY,0,2029-06-28,30000.0,0.05,25,PE,NFO-OPT,NFO
14961666,58444,BANKNIFTY2482150500CE,BANKNIFTY,0,2024-08-21,50500.0,0.05,15,CE,NFO-OPT,NFO
14962178,58446,BANKNIFTY2482150500PE,BANKNIFTY,0,2024-08-21,50500.0,0.05,15,PE,NFO-OPT,NFO
14962434,58447,BANKNIFTY2482150600CE,BANKNIFTY,0,2024-08-21,50600.0,0.05,15,CE,NFO-OPT,NFO
14962690,58448,BANKNIFTY2482150600PE,BANKNIFTY,0,2024-08-21,50600.0,0.05,15,PE,NFO-OPT,NFO
14960898,58441,BANKNIFTY2482150400CE,BANKNIFTY,0,2024-08-21,50400.0,0.05,15,CE,NFO-OPT,NFO
14961410,58443,BANKNIFTY2482150400PE,BANKNIFTY,0,2024-08-21,50400.0,0.05,15,PE,NFO-OPT,NFO
14963202,58450,BANKNIFTY2482150700CE,BANKNIFTY,0,2024-08-21,50700.0,0.05,15,CE,NFO-OPT,NFO
14963458,58451,BANKNIFTY2482150700PE,BANKNIFTY,0,2024-08-21,50700.0,0.05,15,PE,NFO-OPT,NFO
14960386,58439,BANKNIFTY2482150300CE,BANKNIFTY,0,2024-08-21,50300.0,0.05,15,CE,NFO-OPT,NFO
14960642,58440,BANKNIFTY2482150300PE,BANKNIFTY,0,2024-08-21,50300.0,0.05,15,PE,NFO-OPT,NFO
14963714,58452,BANKNIFTY2482150800CE,BANKNIFTY,0,2024-08-21,50800.0,0.05,15,CE,NFO-OPT,NFO
14964226,58454,BANKNIFTY2482150800PE,BANKNIFTY,0,2024-08-21,50800.0,0.05,15,PE,NFO-OPT,NFO
14959874,58437,BANKNIFTY2482150200CE,BANKNIFTY,0,2024-08-21,50200.0,0.05,15,CE,NFO-OPT,NFO
14960130,58438,BANKNIFTY2482150200PE,BANKNIFTY,0,2024-08-21,50200.0,0.05,15,PE,NFO-OPT,NFO
14964482,58455,BANKNIFTY2482150900CE,BANKNIFTY,0,2024-08-21,50900.0,0.05,15,CE,NFO-OPT,NFO
14964738,58456,BANKNIFTY2482150900PE,BANKNIFTY,0,2024-08-21,50900.0,0.05,15,PE,NFO-OPT,NFO
14958850,58433,BANKNIFTY2482150100CE,BANKNIFTY,0,2024-08-21,50100.0,0.05,15,CE,NFO-OPT,NFO
14959106,58434,BANKNIFTY2482150100PE,BANKNIFTY,0,2024-08-21,50100.0,0.05,15,PE,NFO-OPT,NFO
14964994,58457,BANKNIFTY2482151000CE,BANKNIFTY,0,2024-08-21,51000.0,0.05,15,CE,NFO-OPT,NFO
14965762,58460,BANKNIFTY2482151000PE,BANKNIFTY,0,2024-08-21,51000.0,0.05,15,PE,NFO-OPT,NFO
14958338,58431,BANKNIFTY2482150000CE,BANKNIFTY,0,2024-08-21,50000.0,0.05,15,CE,NFO-OPT,NFO
14958594,58432,BANKNIFTY2482150000PE,BANKNIFTY,0,2024-08-21,50000.0,0.05,15,PE,NFO-OPT,NFO
14966018,58461,BANKNIFTY2482151100CE,BANKNIFTY,0,2024-08-21,51100.0,0.05,15,CE,NFO-OPT,NFO
14966274,58462,BANKNIFTY2482151100PE,BANKNIFTY,0,2024-08-21,51100.0,0.05,15,PE,NFO-OPT,NFO
14957314,58427,BANKNIFTY2482149900CE,BANKNIFTY,0,2024-08-21,49900.0,0.05,15,CE,NFO-OPT,NFO
14957570,58428,BANKNIFTY2482149900PE,BANKNIFTY,0,2024-08-21,49900.0,0.05,15,PE,NFO-OPT,NFO
14966530,58463,BANKNIFTY2482151200CE,BANKNIFTY,0,2024-08-21,51200.0,0.05,15,CE,NFO-OPT,NFO
14966786,58464,BANKNIFTY2482151200PE,BANKNIFTY,0,2024-08-21,51200.0,0.05,15,PE,NFO-OPT,NFO
14956546,58424,BANKNIFTY2482149800CE,BANKNIFTY,0,2024-08-21,49800.0,0.05,15,CE,NFO-OPT,NFO
14956802,58425,BANKNIFTY2482149800PE,BANKNIFTY,0,2024-08-21,49800.0,0.05,15,PE,NFO-OPT,NFO
14967298,58466,BANKNIFTY2482151300PE,BANKNIFTY,0,2024-08-21,51300.0,0.05,15,PE,NFO-OPT,NFO
15037442,58740,BANKNIFTY2482160000CE,BANKNIFTY,0,2024-08-21,60000.0,0.05,15,CE,NFO-OPT,NFO
15037698,58741,BANKNIFTY2482160000PE,BANKNIFTY,0,2024-08-21,60000.0,0.05,15,PE,NFO-OPT,NFO
15034882,58730,BANKNIFTY2482159500CE,BANKNIFTY,0,2024-08-21,59500.0,0.05,15,CE,NFO-OPT,NFO
15035138,58731,BANKNIFTY2482159500PE,BANKNIFTY,0,2024-08-21,59500.0,0.05,15,PE,NFO-OPT,NFO
15032322,58720,BANKNIFTY2482159000CE,BANKNIFTY,0,2024-08-21,59000.0,0.05,15,CE,NFO-OPT,NFO
15032578,58721,BANKNIFTY2482159000PE,BANKNIFTY,0,2024-08-21,59000.0,0.05,15,PE,NFO-OPT,NFO
15023362,58685,BANKNIFTY2482158500CE,BANKNIFTY,0,2024-08-21,58500.0,0.05,15,CE,NFO-OPT,NFO
15023618,58686,BANKNIFTY2482158500PE,BANKNIFTY,0,2024-08-21,58500.0,0.05,15,PE,NFO-OPT,NFO
15020290,58673,BANKNIFTY2482158000CE,BANKNIFTY,0,2024-08-21,58000.0,0.05,15,CE,NFO-OPT,NFO
15021058,58676,BANKNIFTY2482158000PE,BANKNIFTY,0,2024-08-21,58000.0,0.05,15,PE,NFO-OPT,NFO
15003394,58607,BANKNIFTY2482157500CE,BANKNIFTY,0,2024-08-21,57500.0,0.05,15,CE,NFO-OPT,NFO
15003650,58608,BANKNIFTY2482157500PE,BANKNIFTY,0,2024-08-21,57500.0,0.05,15,PE,NFO-OPT,NFO
14999554,58592,BANKNIFTY2482157000CE,BANKNIFTY,0,2024-08-21,57000.0,0.05,15,CE,NFO-OPT,NFO
15000578,58596,BANKNIFTY2482157000PE,BANKNIFTY,0,2024-08-21,57000.0,0.05,15,PE,NFO-OPT,NFO
14995458,58576,BANKNIFTY2482156500CE,BANKNIFTY,0,2024-08-21,56500.0,0.05,15,CE,NFO-OPT,NFO
14995714,58577,BANKNIFTY2482156500PE,BANKNIFTY,0,2024-08-21,56500.0,0.05,15,PE,NFO-OPT,NFO
14992898,58566,BANKNIFTY2482156000CE,BANKNIFTY,0,2024-08-21,56000.0,0.05,15,CE,NFO-OPT,NFO
14993154,58567,BANKNIFTY2482156000PE,BANKNIFTY,0,2024-08-21,56000.0,0.05,15,PE,NFO-OPT,NFO
14990850,58558,BANKNIFTY2482155600CE,BANKNIFTY,0,2024-08-21,55600.0,0.05,15,CE,NFO-OPT,NFO
14991106,58559,BANKNIFTY2482155600PE,BANKNIFTY,0,2024-08-21,55600.0,0.05,15,PE,NFO-OPT,NFO
14990338,58556,BANKNIFTY2482155500CE,BANKNIFTY,0,2024-08-21,55500.0,0.05,15,CE,NFO-OPT,NFO
14990594,58557,BANKNIFTY2482155500PE,BANKNIFTY,0,2024-08-21,55500.0,0.05,15,PE,NFO-OPT,NFO
14989826,58554,BANKNIFTY2482155400CE,BANKNIFTY,0,2024-08-21,55400.0,0.05,15,CE,NFO-OPT,NFO
14990082,58555,BANKNIFTY2482155400PE,BANKNIFTY,0,2024-08-21,55400.0,0.05,15,PE,NFO-OPT,NFO
14988802,58550,BANKNIFTY2482155300CE,BANKNIFTY,0,2024-08-21,55300.0,0.05,15,CE,NFO-OPT,NFO
14989570,58553,BANKNIFTY2482155300PE,BANKNIFTY,0,2024-08-21,55300.0,0.05,15,PE,NFO-OPT,NFO
14988290,58548,BANKNIFTY2482155200CE,BANKNIFTY,0,2024-08-21,55200.0,0.05,15,CE,NFO-OPT,NFO
14988546,58549,BANKNIFTY2482155200PE,BANKNIFTY,0,2024-08-21,55200.0,0.05,15,PE,NFO-OPT,NFO
14987522,58545,BANKNIFTY2482155100CE,BANKNIFTY,0,2024-08-21,55100.0,0.05,15,CE,NFO-OPT,NFO
14987778,58546,BANKNIFTY2482155100PE,BANKNIFTY,0,2024-08-21,55100.0,0.05,15,PE,NFO-OPT,NFO
14987010,58543,BANKNIFTY2482155000CE,BANKNIFTY,0,2024-08-21,55000.0,0.05,15,CE,NFO-OPT,NFO
14987266,58544,BANKNIFTY2482155000PE,BANKNIFTY,0,2024-08-21,55000.0,0.05,15,PE,NFO-OPT,NFO
14986242,58540,BANKNIFTY2482154900CE,BANKNIFTY,0,2024-08-21,54900.0,0.05,15,CE,NFO-OPT,NFO
14986754,58542,BANKNIFTY2482154900PE,BANKNIFTY,0,2024-08-21,54900.0,0.05,15,PE,NFO-OPT,NFO
14985730,58538,BANKNIFTY2482154800CE,BANKNIFTY,0,2024-08-21,54800.0,0.05,15,CE,NFO-OPT,NFO
14985986,58539,BANKNIFTY2482154800PE,BANKNIFTY,0,2024-08-21,54800.0,0.05,15,PE,NFO-OPT,NFO
14984962,58535,BANKNIFTY2482154700CE,BANKNIFTY,0,2024-08-21,54700.0,0.05,15,CE,NFO-OPT,NFO
14985218,58536,BANKNIFTY2482154700PE,BANKNIFTY,0,2024-08-21,54700.0,0.05,15,PE,NFO-OPT,NFO
14984450,58533,BANKNIFTY2482154600CE,BANKNIFTY,0,2024-08-21,54600.0,0.05,15,CE,NFO-OPT,NFO
14984706,58534,BANKNIFTY2482154600PE,BANKNIFTY,0,2024-08-21,54600.0,0.05,15,PE,NFO-OPT,NFO
14983938,58531,BANKNIFTY2482154500CE,BANKNIFTY,0,2024-08-21,54500.0,0.05,15,CE,NFO-OPT,NFO
14984194,58532,BANKNIFTY2482154500PE,BANKNIFTY,0,2024-08-21,54500.0,0.05,15,PE,NFO-OPT,NFO
14983426,58529,BANKNIFTY2482154400CE,BANKNIFTY,0,2024-08-21,54400.0,0.05,15,CE,NFO-OPT,NFO
14983682,58530,BANKNIFTY2482154400PE,BANKNIFTY,0,2024-08-21,54400.0,0.05,15,PE,NFO-OPT,NFO
14982914,58527,BANKNIFTY2482154300CE,BANKNIFTY,0,2024-08-21,54300.0,0.05,15,CE,NFO-OPT,NFO
14983170,58528,BANKNIFTY2482154300PE,BANKNIFTY,0,2024-08-21,54300.0,0.05,15,PE,NFO-OPT,NFO
14982146,58524,BANKNIFTY2482154200CE,BANKNIFTY,0,2024-08-21,54200.0,0.05,15,CE,NFO-OPT,NFO
14982658,58526,BANKNIFTY2482154200PE,BANKNIFTY,0,2024-08-21,54200.0,0.05,15,PE,NFO-OPT,NFO
14981634,58522,BANKNIFTY2482154100CE,BANKNIFTY,0,2024-08-21,54100.0,0.05,15,CE,NFO-OPT,NFO
14981890,58523,BANKNIFTY2482154100PE,BANKNIFTY,0,2024-08-21,54100.0,0.05,15,PE,NFO-OPT,NFO
14981122,58520,BANKNIFTY2482154000CE,BANKNIFTY,0,2024-08-21,54000.0,0.05,15,CE,NFO-OPT,NFO
14981378,58521,BANKNIFTY2482154000PE,BANKNIFTY,0,2024-08-21,54000.0,0.05,15,PE,NFO-OPT,NFO
14980610,58518,BANKNIFTY2482153900CE,BANKNIFTY,0,2024-08-21,53900.0,0.05,15,CE,NFO-OPT,NFO
14980866,58519,BANKNIFTY2482153900PE,BANKNIFTY,0,2024-08-21,53900.0,0.05,15,PE,NFO-OPT,NFO
14980098,58516,BANKNIFTY2482153800CE,BANKNIFTY,0,2024-08-21,53800.0,0.05,15,CE,NFO-OPT,NFO
14980354,58517,BANKNIFTY2482153800PE,BANKNIFTY,0,2024-08-21,53800.0,0.05,15,PE,NFO-OPT,NFO
14979586,58514,BANKNIFTY2482153700CE,BANKNIFTY,0,2024-08-21,53700.0,0.05,15,CE,NFO-OPT,NFO
14979842,58515,BANKNIFTY2482153700PE,BANKNIFTY,0,2024-08-21,53700.0,0.05,15,PE,NFO-OPT,NFO
14979074,58512,BANKNIFTY2482153600CE,BANKNIFTY,0,2024-08-21,53600.0,0.05,15,CE,NFO-OPT,NFO
14979330,58513,BANKNIFTY2482153600PE,BANKNIFTY,0,2024-08-21,53600.0,0.05,15,PE,NFO-OPT,NFO
14978562,58510,BANKNIFTY2482153500CE,BANKNIFTY,0,2024-08-21,53500.0,0.05,15,CE,NFO-OPT,NFO
14978818,58511,BANKNIFTY2482153500PE,BANKNIFTY,0,2024-08-21,53500.0,0.05,15,PE,NFO-OPT,NFO
14978050,58508,BANKNIFTY2482153400CE,BANKNIFTY,0,2024-08-21,53400.0,0.05,15,CE,NFO-OPT,NFO
14978306,58509,BANKNIFTY2482153400PE,BANKNIFTY,0,2024-08-21,53400.0,0.05,15,PE,NFO-OPT,NFO
14977538,58506,BANKNIFTY2482153300CE,BANKNIFTY,0,2024-08-21,53300.0,0.05,15,CE,NFO-OPT,NFO
14977794,58507,BANKNIFTY2482153300PE,BANKNIFTY,0,2024-08-21,53300.0,0.05,15,PE,NFO-OPT,NFO
14977026,58504,BANKNIFTY2482153200CE,BANKNIFTY,0,2024-08-21,53200.0,0.05,15,CE,NFO-OPT,NFO
14977282,58505,BANKNIFTY2482153200PE,BANKNIFTY,0,2024-08-21,53200.0,0.05,15,PE,NFO-OPT,NFO
14976514,58502,BANKNIFTY2482153100CE,BANKNIFTY,0,2024-08-21,53100.0,0.05,15,CE,NFO-OPT,NFO
14976770,58503,BANKNIFTY2482153100PE,BANKNIFTY,0,2024-08-21,53100.0,0.05,15,PE,NFO-OPT,NFO
14976002,58500,BANKNIFTY2482153000CE,BANKNIFTY,0,2024-08-21,53000.0,0.05,15,CE,NFO-OPT,NFO
14976258,58501,BANKNIFTY2482153000PE,BANKNIFTY,0,2024-08-21,53000.0,0.05,15,PE,NFO-OPT,NFO
14975490,58498,BANKNIFTY2482152900CE,BANKNIFTY,0,2024-08-21,52900.0,0.05,15,CE,NFO-OPT,NFO
14975746,58499,BANKNIFTY2482152900PE,BANKNIFTY,0,2024-08-21,52900.0,0.05,15,PE,NFO-OPT,NFO
14974978,58496,BANKNIFTY2482152800CE,BANKNIFTY,0,2024-08-21,52800.0,0.05,15,CE,NFO-OPT,NFO
14975234,58497,BANKNIFTY2482152800PE,BANKNIFTY,0,2024-08-21,52800.0,0.05,15,PE,NFO-OPT,NFO
14974466,58494,BANKNIFTY2482152700CE,BANKNIFTY,0,2024-08-21,52700.0,0.05,15,CE,NFO-OPT,NFO
14974722,58495,BANKNIFTY2482152700PE,BANKNIFTY,0,2024-08-21,52700.0,0.05,15,PE,NFO-OPT,NFO
14973954,58492,BANKNIFTY2482152600CE,BANKNIFTY,0,2024-08-21,52600.0,0.05,15,CE,NFO-OPT,NFO
14974210,58493,BANKNIFTY2482152600PE,BANKNIFTY,0,2024-08-21,52600.0,0.05,15,PE,NFO-OPT,NFO
14973442,58490,BANKNIFTY2482152500CE,BANKNIFTY,0,2024-08-21,52500.0,0.05,15,CE,NFO-OPT,NFO
14973698,58491,BANKNIFTY2482152500PE,BANKNIFTY,0,2024-08-21,52500.0,0.05,15,PE,NFO-OPT,NFO
14972930,58488,BANKNIFTY2482152400CE,BANKNIFTY,0,2024-08-21,52400.0,0.05,15,CE,NFO-OPT,NFO
14973186,58489,BANKNIFTY2482152400PE,BANKNIFTY,0,2024-08-21,52400.0,0.05,15,PE,NFO-OPT,NFO
14972418,58486,BANKNIFTY2482152300CE,BANKNIFTY,0,2024-08-21,52300.0,0.05,15,CE,NFO-OPT,NFO
14972674,58487,BANKNIFTY2482152300PE,BANKNIFTY,0,2024-08-21,52300.0,0.05,15,PE,NFO-OPT,NFO
14971906,58484,BANKNIFTY2482152200CE,BANKNIFTY,0,2024-08-21,52200.0,0.05,15,CE,NFO-OPT,NFO
14972162,58485,BANKNIFTY2482152200PE,BANKNIFTY,0,2024-08-21,52200.0,0.05,15,PE,NFO-OPT,NFO
14971394,58482,BANKNIFTY2482152100CE,BANKNIFTY,0,2024-08-21,52100.0,0.05,15,CE,NFO-OPT,NFO
14971650,58483,BANKNIFTY2482152100PE,BANKNIFTY,0,2024-08-21,52100.0,0.05,15,PE,NFO-OPT,NFO
14970882,58480,BANKNIFTY2482152000CE,BANKNIFTY,0,2024-08-21,52000.0,0.05,15,CE,NFO-OPT,NFO
14971138,58481,BANKNIFTY2482152000PE,BANKNIFTY,0,2024-08-21,52000.0,0.05,15,PE,NFO-OPT,NFO
14970370,58478,BANKNIFTY2482151900CE,BANKNIFTY,0,2024-08-21,51900.0,0.05,15,CE,NFO-OPT,NFO
14970626,58479,BANKNIFTY2482151900PE,BANKNIFTY,0,2024-08-21,51900.0,0.05,15,PE,NFO-OPT,NFO
14969858,58476,BANKNIFTY2482151800CE,BANKNIFTY,0,2024-08-21,51800.0,0.05,15,CE,NFO-OPT,NFO
14970114,58477,BANKNIFTY2482151800PE,BANKNIFTY,0,2024-08-21,51800.0,0.05,15,PE,NFO-OPT,NFO
14969346,58474,BANKNIFTY2482151700CE,BANKNIFTY,0,2024-08-21,51700.0,0.05,15,CE,NFO-OPT,NFO
14969602,58475,BANKNIFTY2482151700PE,BANKNIFTY,0,2024-08-21,51700.0,0.05,15,PE,NFO-OPT,NFO
14968578,58471,BANKNIFTY2482151600CE,BANKNIFTY,0,2024-08-21,51600.0,0.05,15,CE,NFO-OPT,NFO
14968834,58472,BANKNIFTY2482151600PE,BANKNIFTY,0,2024-08-21,51600.0,0.05,15,PE,NFO-OPT,NFO
14968066,58469,BANKNIFTY2482151500CE,BANKNIFTY,0,2024-08-21,51500.0,0.05,15,CE,NFO-OPT,NFO
14968322,58470,BANKNIFTY2482151500PE,BANKNIFTY,0,2024-08-21,51500.0,0.05,15,PE,NFO-OPT,NFO
14967554,58467,BANKNIFTY2482151400CE,BANKNIFTY,0,2024-08-21,51400.0,0.05,15,CE,NFO-OPT,NFO
14967810,58468,BANKNIFTY2482151400PE,BANKNIFTY,0,2024-08-21,51400.0,0.05,15,PE,NFO-OPT,NFO
14967042,58465,BANKNIFTY2482151300CE,BANKNIFTY,0,2024-08-21,51300.0,0.05,15,CE,NFO-OPT,NFO
14956034,58422,BANKNIFTY2482149700CE,BANKNIFTY,0,2024-08-21,49700.0,0.05,15,CE,NFO-OPT,NFO
14956290,58423,BANKNIFTY2482149700PE,BANKNIFTY,0,2024-08-21,49700.0,0.05,15,PE,NFO-OPT,NFO
14955522,58420,BANKNIFTY2482149600CE,BANKNIFTY,0,2024-08-21,49600.0,0.05,15,CE,NFO-OPT,NFO
14955778,58421,BANKNIFTY2482149600PE,BANKNIFTY,0,2024-08-21,49600.0,0.05,15,PE,NFO-OPT,NFO
14955010,58418,BANKNIFTY2482149500CE,BANKNIFTY,0,2024-08-21,49500.0,0.05,15,CE,NFO-OPT,NFO
14955266,58419,BANKNIFTY2482149500PE,BANKNIFTY,0,2024-08-21,49500.0,0.05,15,PE,NFO-OPT,NFO
14954498,58416,BANKNIFTY2482149400CE,BANKNIFTY,0,2024-08-21,49400.0,0.05,15,CE,NFO-OPT,NFO
14954754,58417,BANKNIFTY2482149400PE,BANKNIFTY,0,2024-08-21,49400.0,0.05,15,PE,NFO-OPT,NFO
14953986,58414,BANKNIFTY2482149300CE,BANKNIFTY,0,2024-08-21,49300.0,0.05,15,CE,NFO-OPT,NFO
14954242,58415,BANKNIFTY2482149300PE,BANKNIFTY,0,2024-08-21,49300.0,0.05,15,PE,NFO-OPT,NFO
14953474,58412,BANKNIFTY2482149200CE,BANKNIFTY,0,2024-08-21,49200.0,0.05,15,CE,NFO-OPT,NFO
14953730,58413,BANKNIFTY2482149200PE,BANKNIFTY,0,2024-08-21,49200.0,0.05,15,PE,NFO-OPT,NFO
14952962,58410,BANKNIFTY2482149100CE,BANKNIFTY,0,2024-08-21,49100.0,0.05,15,CE,NFO-OPT,NFO
14953218,58411,BANKNIFTY2482149100PE,BANKNIFTY,0,2024-08-21,49100.0,0.05,15,PE,NFO-OPT,NFO
14952450,58408,BANKNIFTY2482149000CE,BANKNIFTY,0,2024-08-21,49000.0,0.05,15,CE,NFO-OPT,NFO
14952706,58409,BANKNIFTY2482149000PE,BANKNIFTY,0,2024-08-21,49000.0,0.05,15,PE,NFO-OPT,NFO
14951938,58406,BANKNIFTY2482148900CE,BANKNIFTY,0,2024-08-21,48900.0,0.05,15,CE,NFO-OPT,NFO
14952194,58407,BANKNIFTY2482148900PE,BANKNIFTY,0,2024-08-21,48900.0,0.05,15,PE,NFO-OPT,NFO
14951426,58404,BANKNIFTY2482148800CE,BANKNIFTY,0,2024-08-21,48800.0,0.05,15,CE,NFO-OPT,NFO
14951682,58405,BANKNIFTY2482148800PE,BANKNIFTY,0,2024-08-21,48800.0,0.05,15,PE,NFO-OPT,NFO
14950914,58402,BANKNIFTY2482148700CE,BANKNIFTY,0,2024-08-21,48700.0,0.05,15,CE,NFO-OPT,NFO
14951170,58403,BANKNIFTY2482148700PE,BANKNIFTY,0,2024-08-21,48700.0,0.05,15,PE,NFO-OPT,NFO
14950402,58400,BANKNIFTY2482148600CE,BANKNIFTY,0,2024-08-21,48600.0,0.05,15,CE,NFO-OPT,NFO
14950658,58401,BANKNIFTY2482148600PE,BANKNIFTY,0,2024-08-21,48600.0,0.05,15,PE,NFO-OPT,NFO
